video_key,video_annotation_type,video_path,video_relpath,video_size_bytes,video_mtime_ns,container_reported_frames,frames_read_before_stop,read_minus_reported,stop_reason,error_message,decoder_backend,fallback_reason,decode_seconds,decoding_completed,header_source,header_probe_error,decoded_width,decoded_height,decoder_package_version,packets_processed,frames_returned_during_flush,copy_seconds,gpu_device,needs_review
23fb85eefa314dc3,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/23fb85eefa314dc3.mp4,unlabelled_videos/23fb85eefa314dc3.mp4,1053744911,1731682222000000000,52844,52844,0,read_completed,,nvdec,,7.145772244999989,True,pyav_container_header,,336,336,2.2.3,52845,12,16.559580210000036,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
25551f9c7a3f424a,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/25551f9c7a3f424a.mp4,unlabelled_videos/25551f9c7a3f424a.mp4,1781804347,1743790499000000000,85341,85341,0,read_completed,,nvdec,,11.641538129999958,True,pyav_container_header,,336,336,2.2.3,85342,12,14.961436281000033,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
2f513ad4ee5e4630,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/2f513ad4ee5e4630.mp4,unlabelled_videos/2f513ad4ee5e4630.mp4,791615194,1725647496000000000,40504,40504,0,read_completed,,nvdec,,5.646601838000038,True,pyav_container_header,,336,336,2.2.3,40505,4,8.544220687000006,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
2fc3db471f9d44c0,partially_labelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/2fc3db471f9d44c0.mp4,labelled_videos/2fc3db471f9d44c0.mp4,1135646312,1728303080000000000,76859,76859,0,read_completed,,nvdec,,9.891507422000018,True,pyav_container_header,,336,336,2.2.3,76860,12,19.25096506500006,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
358f96d770a2410e,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/358f96d770a2410e.mp4,unlabelled_videos/358f96d770a2410e.mp4,808500640,1721910920000000000,34163,34163,0,read_completed,,nvdec,,5.142122254000014,True,pyav_container_header,,336,336,2.2.3,34164,12,7.767421578999915,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
3680a149fa3e4b0b,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/3680a149fa3e4b0b.mp4,unlabelled_videos/3680a149fa3e4b0b.mp4,1384232160,1739548895000000000,41139,41139,0,read_completed,,nvdec,,6.641981837999992,True,pyav_container_header,,336,336,2.2.3,41140,9,17.671763370000008,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
39960e5e099a45ca,partially_labelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/39960e5e099a45ca.mp4,labelled_videos/39960e5e099a45ca.mp4,494369318,1754138411000000000,32943,32943,0,read_completed,,nvdec,,4.390577796999992,True,pyav_container_header,,336,336,2.2.3,32944,4,7.30499657200005,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
3ada4222967f421d,partially_labelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/3ada4222967f421d.mp4,labelled_videos/3ada4222967f421d.mp4,619956511,1758977167000000000,40529,40529,0,read_completed,,nvdec,,5.390716110999961,True,pyav_container_header,,336,336,2.2.3,40530,12,8.673689015999912,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
3c8d5f0b90d7475d,partially_labelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/3c8d5f0b90d7475d.mp4,labelled_videos/3c8d5f0b90d7475d.mp4,664863698,1738854210000000000,45033,45033,0,read_completed,,nvdec,,5.8949819880000405,True,pyav_container_header,,336,336,2.2.3,45034,12,8.46471274299995,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
421b968fc5b74af1,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/421b968fc5b74af1.mp4,unlabelled_videos/421b968fc5b74af1.mp4,544110723,1730201649000000000,30493,30493,0,read_completed,,nvdec,,4.141012412999999,True,pyav_container_header,,336,336,2.2.3,30494,12,5.556562568000004,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
429257154ce94be3,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/429257154ce94be3.mp4,unlabelled_videos/429257154ce94be3.mp4,455760639,1705398664000000000,22536,22536,0,read_completed,,nvdec,,3.3944936479999797,True,pyav_container_header,,336,336,2.2.3,22537,12,5.899690652000004,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
4560e83f9afc4685,partially_labelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/4560e83f9afc4685.mp4,labelled_videos/4560e83f9afc4685.mp4,558995434,1760708909000000000,35019,35019,0,read_completed,,nvdec,,4.640823275999992,True,pyav_container_header,,336,336,2.2.3,35020,9,9.752119768999933,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
48579eec79784294,partially_labelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/48579eec79784294.mp4,labelled_videos/48579eec79784294.mp4,593022621,1752929752000000000,34379,34379,0,read_completed,,nvdec,,4.648785965000002,True,pyav_container_header,,336,336,2.2.3,34380,12,9.843038868000008,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
492a750169554d64,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/492a750169554d64.mp4,unlabelled_videos/492a750169554d64.mp4,971131866,1755192720000000000,31609,31609,0,read_completed,,nvdec,,5.14204694099999,True,pyav_container_header,,336,336,2.2.3,31610,12,9.988545749999957,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
495f16498db34d3c,partially_labelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/495f16498db34d3c.mp4,labelled_videos/495f16498db34d3c.mp4,511477978,1743853603000000000,32894,32894,0,read_completed,,nvdec,,4.390977306999957,True,pyav_container_header,,336,336,2.2.3,32895,12,6.080126414000006,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
4ab482cc46054935,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/4ab482cc46054935.mp4,unlabelled_videos/4ab482cc46054935.mp4,585861473,1724591293000000000,28188,28188,0,read_completed,,nvdec,,4.1410702599998785,True,pyav_container_header,,336,336,2.2.3,28189,12,7.368506541999977,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
4aebc5cb2d4847aa,partially_labelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/4aebc5cb2d4847aa.mp4,labelled_videos/4aebc5cb2d4847aa.mp4,599976073,1733495542000000000,28554,28554,0,read_completed,,nvdec,,4.143329801999926,True,pyav_container_header,,336,336,2.2.3,28555,12,7.740329033999842,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
4c059b716bf84ea3,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/4c059b716bf84ea3.mp4,unlabelled_videos/4c059b716bf84ea3.mp4,595904288,1756470298000000000,22796,22796,0,read_completed,,nvdec,,3.3948842360000526,True,pyav_container_header,,336,336,2.2.3,22797,12,6.655295465000108,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
4ed494e20fd349ad,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/4ed494e20fd349ad.mp4,unlabelled_videos/4ed494e20fd349ad.mp4,596087730,1723805448000000000,26415,26415,0,read_completed,,nvdec,,3.8962695969999004,True,pyav_container_header,,336,336,2.2.3,26416,12,7.956887439999946,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
4fd5d5fabb1f4b47,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/4fd5d5fabb1f4b47.mp4,unlabelled_videos/4fd5d5fabb1f4b47.mp4,762885358,1725193926000000000,28331,28331,0,read_completed,,nvdec,,4.3912299070000245,True,pyav_container_header,,336,336,2.2.3,28332,12,7.988333099999863,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
4ff32d8a3768447b,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/4ff32d8a3768447b.mp4,unlabelled_videos/4ff32d8a3768447b.mp4,661387899,1722602145000000000,34629,34629,0,read_completed,,nvdec,,4.890165948999993,True,pyav_container_header,,336,336,2.2.3,34630,12,7.1722239400000944,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
52a7ef6b38084c16,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/52a7ef6b38084c16.mp4,unlabelled_videos/52a7ef6b38084c16.mp4,862470431,1757767629000000000,35970,35970,0,read_completed,,nvdec,,5.391370952999978,True,pyav_container_header,,336,336,2.2.3,35971,12,7.219304032000082,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
563e2e69c3e344a5,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/563e2e69c3e344a5.mp4,unlabelled_videos/563e2e69c3e344a5.mp4,789800265,1755790368000000000,35367,35367,0,read_completed,,nvdec,,5.144143775999964,True,pyav_container_header,,336,336,2.2.3,35368,12,6.667780198000173,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
5a51763059e749d8,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/5a51763059e749d8.mp4,unlabelled_videos/5a51763059e749d8.mp4,521801128,1756296374000000000,31229,31229,0,read_completed,,nvdec,,4.3910991249999825,True,pyav_container_header,,336,336,2.2.3,31230,12,5.672547770000165,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
5bb1d3cc7dc64cec,partially_labelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/5bb1d3cc7dc64cec.mp4,labelled_videos/5bb1d3cc7dc64cec.mp4,684046977,1727439686000000000,34183,34183,0,read_completed,,nvdec,,4.642412831999991,True,pyav_container_header,,336,336,2.2.3,34184,12,6.79368949600007,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
5d480904787b471d,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/5d480904787b471d.mp4,unlabelled_videos/5d480904787b471d.mp4,622362117,1735827952000000000,27185,27185,0,read_completed,,nvdec,,4.141388408000012,True,pyav_container_header,,336,336,2.2.3,27186,5,5.833667086999867,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
5e59c7fdb16c4228,partially_labelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/5e59c7fdb16c4228.mp4,labelled_videos/5e59c7fdb16c4228.mp4,647552864,1756470916000000000,47978,47978,0,read_completed,,nvdec,,6.141216584000176,True,pyav_container_header,,336,336,2.2.3,47979,8,9.361237573000153,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
5e9beaf4e66142c8,partially_labelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/5e9beaf4e66142c8.mp4,labelled_videos/5e9beaf4e66142c8.mp4,802716236,1729167984000000000,49340,49340,0,read_completed,,nvdec,,6.647152887999937,True,pyav_container_header,,336,336,2.2.3,49341,12,8.635601313000052,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
5f98cfbdcefb4b24,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/5f98cfbdcefb4b24.mp4,unlabelled_videos/5f98cfbdcefb4b24.mp4,355723861,1714651943000000000,21880,21880,0,read_completed,,nvdec,,3.1393635910001194,True,pyav_container_header,,336,336,2.2.3,21881,10,3.6176178240000354,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
61f06834552f4d09,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/61f06834552f4d09.mp4,unlabelled_videos/61f06834552f4d09.mp4,892610696,1742735930000000000,42794,42794,0,read_completed,,nvdec,,5.892311636999921,True,pyav_container_header,,336,336,2.2.3,42795,12,8.227353778999941,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
64440803f87b4843,partially_labelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/labelled_videos/64440803f87b4843.mp4,labelled_videos/64440803f87b4843.mp4,506223858,1756470786000000000,33069,33069,0,read_completed,,nvdec,,4.396768473000066,True,pyav_container_header,,336,336,2.2.3,33070,12,6.227394785999877,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
66939134473e44af,fully_unlabelled,/content/drive/MyDrive/MMVQA_Clinical/data/raw/kvasir_capsule/osfstorage/unlabelled_videos/66939134473e44af.mp4,unlabelled_videos/66939134473e44af.mp4,1326550527,1712575322000000000,57109,57109,0,read_completed,,nvdec,,8.142996211000082,True,pyav_container_header,,336,336,2.2.3,57110,12,12.834512250999978,"{""cuda_driver_api_version"": 13000, ""cuda_visible_device_count"": 1, ""gpu_id"": 0, ""gpu_name"": ""NVIDIA RTX PRO 6000 Blackwell Server Edition"", ""nvdec_driver_library_available"": true}",False
